Date,Close
2007-06-08,233.52
2007-06-15,237.92
2007-06-22,230.95
2007-06-29,233.02
2007-07-06,235.97
2007-07-13,239.87
2007-07-20,236.9
2007-07-27,232.65
2007-08-03,228.68
2007-08-10,231.07
2007-08-17,230.43
2007-08-24,233.94
2007-08-31,235.32
2007-09-07,238.0
2007-09-14,242.64
2007-09-21,245.89
2007-09-28,248.3
2007-10-05,255.91
2007-10-12,259.51
2007-10-19,253.81
2007-10-26,259.98
2007-11-02,258.73
2007-11-09,248.28
2007-11-16,250.11
2007-11-23,244.08
2007-11-30,253.97
2007-12-07,255.58
2007-12-14,246.84
2007-12-21,249.36
2007-12-28,247.72
2008-01-04,242.53
2008-01-11,249.52
2008-01-18,244.05
2008-01-25,233.43
2008-02-01,241.9
2008-02-08,235.05
2008-02-15,234.2
2008-02-22,230.59
2008-02-29,231.46
2008-03-07,224.13
2008-03-14,220.23
2008-03-28,226.93
2008-04-04,236.72
2008-04-11,233.12
2008-04-18,234.12
2008-04-25,234.35
2008-05-02,236.48
2008-05-09,233.19
2008-05-16,235.08
2008-05-23,232.35
2008-05-30,238.86
2008-06-06,237.06
2008-06-13,233.43
2008-06-20,233.05
2008-06-27,232.01
2008-07-11,239.62
2008-07-18,242.89
2008-07-25,252.91
2008-08-01,256.57
2008-08-08,262.39
2008-08-15,266.77
2008-08-22,260.14
2008-08-29,256.2
2008-09-05,247.37
2008-09-12,250.67
2008-09-19,248.99
2008-09-26,246.95
2008-10-03,229.64
2008-10-10,190.84
2008-10-17,201.31
2008-10-24,194.48
2008-10-31,209.89
2008-11-07,206.83
2008-11-14,200.26
2008-11-21,179.09
2008-11-28,191.65
2008-12-05,194.37
2008-12-12,194.75
2008-12-19,202.45
2008-12-26,200.67
2009-01-02,207.64
2009-01-09,197.99
2009-01-16,201.16
2009-01-23,193.94
2009-01-30,199.57
2009-02-06,210.21
2009-02-13,207.96
2009-02-20,201.91
2009-02-27,180.42
2009-03-06,170.66
2009-03-13,184.42
2009-03-20,180.26
2009-03-27,188.16
2009-04-03,185.11
2009-04-17,187.64
2009-04-24,187.05
2009-05-01,188.28
2009-05-08,192.75
2009-05-15,189.9
2009-05-22,189.95
2009-05-29,196.6
2009-06-05,203.06
2009-06-12,204.12
2009-06-19,206.79
2009-06-26,210.51
2009-07-10,201.98
2009-07-17,209.19
2009-07-24,222.94
2009-07-31,227.26
2009-08-07,221.95
2009-08-14,221.27
2009-08-21,226.03
2009-08-28,226.53
2009-09-04,227.11
2009-09-11,231.44
2009-09-18,236.28
2009-09-25,232.95
2009-10-02,227.92
2009-10-09,233.25
2009-10-16,235.42
2009-10-23,226.33
2009-10-30,216.92
2009-11-06,227.05
2009-11-13,229.03
2009-11-20,227.59
2009-11-27,229.23
2009-12-04,233.11
2009-12-11,231.13
2009-12-18,231.18
2010-01-08,244.05
2010-01-15,245.22
2010-01-22,242.68
2010-01-29,241.89
2010-02-05,238.45
2010-02-12,243.45
2010-02-19,248.27
2010-02-26,248.29
2010-03-05,257.67
2010-03-12,260.0
2010-03-19,263.67
2010-03-26,261.42
2010-04-09,264.17
2010-04-16,264.59
2010-04-30,260.1
2010-05-07,241.31
2010-05-14,247.66
2010-05-21,236.04
2010-05-28,236.83
2010-06-04,234.46
2010-06-11,237.85
2010-06-18,243.1
2010-06-25,239.67
2010-07-02,226.16
2010-07-09,232.29
2010-07-16,227.94
2010-07-23,230.48
2010-07-30,234.09
2010-08-06,241.59
2010-08-13,234.33
2010-08-20,231.29
2010-08-27,229.36
2010-09-03,236.02
2010-09-10,240.47
2010-09-17,243.44
2010-09-24,250.09
2010-10-01,247.85
2010-10-08,250.32
2010-10-15,253.4
2010-10-22,252.65
2010-10-29,253.68
2010-11-05,254.19
2010-11-12,250.24
2010-11-19,252.14
2010-11-26,252.35
2010-12-03,254.35
2010-12-10,257.91
2010-12-17,264.64
2010-12-31,262.45
2011-01-07,267.62
2011-01-14,271.32
2011-01-21,267.51
2011-01-28,265.19
2011-02-04,268.29
2011-02-11,268.85
2011-02-18,271.92
2011-02-25,268.98
2011-03-04,272.48
2011-03-11,269.67
2011-03-18,265.52
2011-03-25,272.38
2011-04-01,281.07
2011-04-08,282.72
2011-04-15,287.88
2011-04-29,294.18
2011-05-06,292.74
2011-05-13,299.29
2011-05-20,298.11
2011-05-27,297.07
2011-06-03,291.9
2011-06-10,283.97
2011-06-17,281.82
2011-06-24,284.22
2011-07-01,296.03
2011-07-08,299.11
2011-07-15,291.62
2011-07-22,297.81
2011-07-29,284.78
2011-08-05,253.66
2011-08-12,249.48
2011-08-19,243.08
2011-08-26,252.78
2011-09-02,253.69
2011-09-09,251.5
2011-09-16,261.99
2011-09-23,251.03
2011-09-30,248.36
2011-10-07,251.0
2011-10-14,261.35
2011-10-21,263.61
2011-10-28,274.81
2011-11-04,263.09
2011-11-11,264.91
2011-11-18,254.7
2011-11-25,249.61
2011-12-02,266.43
2011-12-09,267.11
2011-12-16,264.29
2011-12-23,273.59
2011-12-30,274.29
2012-01-06,281.54
2012-01-13,291.88
2012-01-20,297.02
2012-01-27,300.26
2012-02-03,312.99
2012-02-10,307.33
2012-02-17,308.58
2012-02-24,309.72
2012-03-02,309.65
2012-03-09,310.33
2012-03-16,312.44
2012-03-23,313.39
2012-03-30,319.49
2012-04-13,308.63
2012-04-20,318.49
2012-04-27,325.42
2012-05-04,315.04
2012-05-11,320.96
2012-05-18,305.62
2012-05-25,313.71
2012-06-01,300.88
2012-06-08,311.9
2012-06-15,317.73
2012-06-22,322.68
2012-06-29,329.34
2012-07-06,332.08
2012-07-13,333.56
2012-07-20,333.37
2012-07-27,343.06
2012-08-03,334.81
2012-08-10,340.02
2012-08-17,341.13
2012-08-24,344.42
2012-08-31,345.55
2012-09-07,354.93
2012-09-14,356.76
2012-09-21,364.71
2012-09-28,360.41
2012-10-05,370.17
2012-10-12,357.89
2012-10-19,353.31
2012-10-26,347.89
2012-11-02,341.98
2012-11-09,333.63
2012-11-16,337.14
2012-11-23,350.07
2012-11-30,352.08
2012-12-07,348.81
2012-12-14,352.13
2012-12-21,351.14
2012-12-28,343.62
2013-01-04,359.84
2013-01-11,367.56
2013-01-18,366.94
2013-01-25,372.5
2013-02-01,378.18
2013-02-08,377.66
2013-02-15,376.53
2013-02-22,378.15
2013-03-01,386.3
2013-03-08,398.12
2013-03-15,397.93
2013-03-22,399.24
2013-04-05,407.04
2013-04-12,425.82
2013-04-19,428.12
2013-04-26,429.3
2013-05-03,437.23
2013-05-10,441.33
2013-05-17,447.53
2013-05-24,447.62
2013-05-31,444.4
2013-06-07,441.6
2013-06-14,434.97
2013-06-21,422.9
2013-06-28,433.33
2013-07-05,448.17
2013-07-12,471.58
2013-07-19,478.48
2013-07-26,482.15
2013-08-02,488.57
2013-08-09,478.15
2013-08-16,461.45
2013-08-23,472.57
2013-08-30,472.56
2013-09-06,487.49
2013-09-13,499.64
2013-09-20,503.35
2013-09-27,504.81
2013-10-04,508.7
2013-10-11,492.76
2013-10-18,509.64
2013-10-25,514.38
2013-11-01,507.71
2013-11-08,502.05
2013-11-15,515.5
2013-11-22,533.0
2013-11-29,539.68
2013-12-06,537.82
2013-12-13,524.32
2013-12-20,540.25
2013-12-27,545.95
2014-01-03,546.22
2014-01-10,575.68
2014-01-17,589.42
2014-01-24,583.64
2014-01-31,586.22
2014-02-07,585.65
2014-02-14,609.11
2014-02-21,625.53
2014-02-28,621.88
2014-03-07,614.56
2014-03-14,602.89
2014-03-21,589.41
2014-03-28,555.91
2014-04-04,551.79
2014-04-11,524.18
2014-04-25,536.95
2014-05-02,544.43
2014-05-09,540.1
2014-05-16,546.0
2014-05-23,556.45
2014-05-30,567.59
2014-06-06,580.21
2014-06-13,581.55
2014-06-20,595.93
2014-06-27,598.4
2014-07-11,600.82
2014-07-18,587.64
2014-07-25,599.51
2014-08-01,596.55
2014-08-08,600.16
2014-08-15,625.27
2014-08-22,633.0
2014-08-29,651.84
2014-09-05,641.56
2014-09-12,638.58
2014-09-19,646.36
2014-09-26,646.5
2014-10-03,644.72
2014-10-10,619.42
2014-10-17,619.83
2014-10-24,670.29
2014-10-31,692.79
2014-11-07,680.47
2014-11-14,673.54
2014-11-21,685.02
2014-11-28,701.43
2014-12-05,715.16
2014-12-12,708.56
2014-12-19,732.04
2014-12-26,709.85
2015-01-02,707.73
2015-01-09,723.41
2015-01-16,730.24
2015-01-23,739.4
2015-01-30,732.36
2015-02-06,723.31
2015-02-13,738.62
2015-02-20,760.71
2015-02-27,763.39
2015-03-06,766.27
2015-03-13,767.34
2015-03-20,812.89
2015-03-27,775.25
2015-04-10,794.22
2015-04-17,788.81
2015-04-24,802.03
2015-05-01,760.92
2015-05-08,775.89
2015-05-15,785.94
2015-05-22,802.15
2015-05-29,801.11
2015-06-05,807.16
2015-06-12,805.25
2015-06-19,832.24
2015-06-26,823.85
2015-07-10,817.16
2015-07-17,861.88
2015-07-24,825.27
2015-07-31,839.04
2015-08-07,813.99
2015-08-14,807.33
2015-08-21,756.71
2015-08-28,775.69
2015-09-04,745.89
2015-09-11,780.79
2015-09-18,784.35
2015-09-25,700.33
2015-10-02,703.55
2015-10-09,698.68
2015-10-16,711.09
2015-10-23,713.95
2015-10-30,730.44
2015-11-06,744.83
2015-11-13,721.76
2015-11-20,743.88
2015-11-27,760.61
2015-12-04,743.7
2015-12-11,718.44
2015-12-18,735.0
2016-01-08,685.91
2016-01-29,618.66
2016-02-05,595.97
2016-02-12,588.12
2016-02-19,608.46
2016-02-26,613.09
2016-03-04,618.3
2016-03-11,617.28
2016-03-18,600.19
2016-04-01,633.17
2016-04-08,648.95
2016-04-15,658.77
2016-04-22,675.84
2016-04-29,634.59
2016-05-06,611.58
2016-05-13,606.24
2016-05-20,620.8
2016-05-27,646.13
2016-06-03,657.3
2016-06-10,634.63
2016-06-17,613.02
2016-06-24,599.71
2016-07-01,628.5
2016-07-08,646.77
2016-07-15,649.09
2016-07-22,663.53
2016-07-29,674.57
2016-08-05,688.11
2016-08-12,681.03
2016-08-19,678.28
2016-08-26,667.32
2016-09-02,660.57
2016-09-09,654.96
2016-09-16,677.66
2016-09-23,691.67
2016-09-30,674.73
2016-10-07,665.08
2016-10-14,632.52
2016-10-21,633.91
2016-10-28,612.37
2016-11-04,596.92
2016-11-11,661.44
2016-11-18,660.28
2016-11-25,661.04
2016-12-02,633.78
2016-12-09,633.96
2016-12-16,638.82
2016-12-23,639.08
2016-12-30,625.14
2017-01-06,654.4
2017-01-13,656.79
2017-01-20,641.44
2017-01-27,643.86
2017-02-03,662.09
2017-02-10,664.24
2017-02-17,687.48
2017-02-24,683.08
2017-03-03,705.52
2017-03-10,700.16
2017-03-17,690.0
2017-03-24,680.49
2017-03-31,687.79
2017-04-07,681.02
2017-04-21,677.32
2017-04-28,697.1
2017-05-05,694.62
2017-05-12,685.65
2017-05-19,680.71
2017-05-26,680.95
2017-06-02,698.27
2017-06-09,694.61
2017-06-16,693.8
2017-06-23,747.61
2017-06-30,730.79
2017-07-07,733.74
2017-07-14,743.39
2017-07-21,757.97
2017-07-28,751.53
2017-08-04,738.57
2017-08-11,720.64
2017-08-18,715.59
2017-08-25,728.84
2017-09-01,777.71
2017-09-15,777.57
2017-09-22,775.52
2017-09-29,781.5
2017-10-06,793.22
2017-10-13,781.53
2017-10-20,775.0
2017-10-27,745.08
2017-11-03,746.97
2017-11-10,737.56
2017-11-17,738.59
2017-11-24,744.28
2017-12-01,753.11
2017-12-08,754.12
2017-12-15,758.23
2017-12-22,760.85
2017-12-29,758.32
2018-01-05,782.1
2018-01-12,801.0
2018-01-19,804.91
2018-01-26,840.81
2018-02-02,801.25
2018-02-09,754.75
2018-02-16,788.44
2018-02-23,792.61
2018-03-02,782.66
2018-03-09,817.33
2018-03-16,805.81
2018-03-23,753.45
2018-04-06,731.42
2018-04-13,762.4
2018-04-20,762.53
2018-04-27,768.76
2018-05-04,751.06
2018-05-11,777.38
2018-05-18,786.94
2018-05-25,787.25
2018-06-01,805.82
2018-06-08,813.42
2018-06-15,826.27
2018-06-22,828.14
2018-06-29,809.88
2018-07-06,849.26
2018-07-13,864.03
2018-07-20,861.99
2018-07-27,843.35
2018-08-03,856.79
2018-08-10,856.87
2018-08-17,854.0
2018-08-24,868.8
2018-08-31,900.0
2018-09-07,873.4
2018-09-14,880.2
2018-09-21,882.9
2018-09-28,904.1
2018-10-05,863.1
2018-10-12,826.4
2018-10-19,823.1
2018-10-26,772.5
2018-11-02,806.1
2018-11-09,809.7
2018-11-16,788.4
2018-11-23,771.7
2018-11-30,815.7
2018-12-07,771.7
2018-12-14,761.0
2018-12-21,681.1
2018-12-28,713.5
2019-01-04,754.4
2019-01-11,799.8
2019-01-18,822.7
2019-01-25,815.0
2019-02-01,820.2
2019-02-08,807.0
2019-02-15,839.9
2019-02-22,833.6
2019-03-01,861.5
2019-03-08,813.4
2019-03-15,855.9
2019-03-22,820.6
2019-03-29,839.5
2019-04-05,858.3
2019-04-12,836.8
2019-04-26,812.8
2019-05-03,820.9
2019-05-10,800.2
2019-05-17,790.8
2019-05-24,791.7
2019-05-31,763.6
2019-06-07,793.7
2019-06-14,792.5
2019-06-21,832.3
2019-06-28,830.2
2019-07-05,831.6
2019-07-12,808.7
2019-07-19,806.1
2019-07-26,806.7
2019-08-02,798.6
2019-08-09,801.0
2019-08-16,796.6
2019-08-23,779.8
2019-08-30,792.0
2019-09-06,786.6
2019-09-13,794.3
2019-09-20,803.1
2019-09-27,760.3
2019-10-04,760.2
2019-10-11,761.6
2019-10-18,780.8
2019-10-25,796.3
2019-11-01,827.5
2019-11-08,836.0
2019-11-15,846.0
2019-11-22,868.8
2019-11-29,896.2
2019-12-06,900.0
2019-12-13,900.1
2019-12-20,918.7
2019-12-27,919.6
2020-01-03,902.0
2020-01-10,922.4
2020-01-17,932.8
2020-01-24,901.8
2020-01-31,879.0
2020-02-07,925.1
2020-02-14,938.1
2020-02-21,940.9
2020-02-28,863.6
2020-03-06,887.1
2020-03-13,780.6
2020-03-20,714.2
2020-03-27,776.0
2020-04-03,777.8
2020-04-17,910.9
2020-04-24,922.6
2020-05-01,898.0
2020-05-08,954.6
2020-05-15,973.9
2020-05-22,989.6
2020-05-29,1000.0
2020-06-05,988.9
2020-06-12,956.6
2020-06-19,1028.8
2020-06-26,1003.3
2020-07-10,1041.0
2020-07-17,1083.4
2020-07-24,1040.1
2020-07-31,1036.7
2020-08-07,1055.4
2020-08-14,1034.2
2020-08-21,1032.5
2020-08-28,1031.5
2020-09-04,1002.4
2020-09-11,995.0
2020-09-18,1040.9
2020-09-25,1025.2
2020-10-02,1033.7
2020-10-09,1094.5
2020-10-16,1084.6
2020-10-23,1068.9
2020-10-30,1013.8
2020-11-06,1087.6
2020-11-13,1104.4
2020-11-20,1091.5
2020-11-27,1123.6
2020-12-04,1160.2
2020-12-11,1171.7
2020-12-18,1204.2
2021-01-08,1242.6
2021-01-15,1263.8
2021-01-22,1288.9
2021-01-29,1254.1
2021-02-05,1329.1
2021-02-12,1352.0
2021-02-19,1314.0
2021-02-26,1233.0
2021-03-05,1170.7
2021-03-12,1219.3
2021-03-19,1220.3
2021-04-09,1188.7
2021-04-16,1218.4
2021-04-23,1240.0
2021-04-30,1233.4
2021-05-07,1186.9
2021-05-14,1165.5
2021-05-21,1186.9
2021-05-28,1199.6
2021-06-04,1204.6
2021-06-11,1265.0
2021-06-18,1243.7
2021-06-25,1274.45
2021-07-02,1283.45
2021-07-09,1278.09
2021-07-16,1240.35
2021-07-23,1278.89
2021-07-30,1271.83
2021-08-06,1302.07
2021-08-13,1273.27
2021-08-20,1263.27
2021-08-27,1303.59
2021-09-03,1339.24
2021-09-10,1314.42
2021-09-17,1312.82
2021-09-24,1293.07
2021-10-01,1224.19
2021-10-08,1191.73
2021-10-15,1204.11
2021-10-22,1212.37
2021-10-29,1231.38
2021-11-05,1236.16
2021-11-12,1214.67
2021-11-19,1193.89
2021-11-26,1166.07
2021-12-03,1105.92
2021-12-10,1116.42
2021-12-17,1146.53
2021-12-31,1146.93
2022-01-07,1054.16
2022-01-14,1034.62
2022-01-21,954.09
2022-01-28,945.79
2022-02-04,970.17
2022-02-11,976.75
2022-02-18,938.37
2022-02-25,961.61
2022-03-04,936.07
2022-03-11,910.45
2022-03-18,984.88
2022-03-25,973.34
2022-04-01,1011.8
2022-04-08,1001.04
2022-04-22,919.87
2022-04-29,870.19
2022-05-06,832.41
2022-05-13,825.63
2022-05-20,838.8
2022-05-27,865.21
2022-06-03,842.21
2022-06-10,800.23
2022-06-17,782.41
2022-06-24,854.33
2022-07-01,844.96
2022-07-08,888.09
2022-07-15,871.57
2022-07-22,871.01
2022-07-29,883.41
2022-08-05,931.69
2022-08-12,942.23
2022-08-19,904.99
2022-08-26,873.62
2022-09-02,855.14
2022-09-09,906.01
2022-09-16,864.62
2022-09-23,806.81
2022-09-30,816.77
2022-10-07,829.61
2022-10-14,828.88
2022-10-21,843.21
2022-10-28,903.85
2022-11-04,892.36
2022-11-11,932.44
2022-11-18,921.19
2022-11-25,923.22
2022-12-02,956.38
2022-12-09,920.1
2022-12-16,917.1
2022-12-23,910.39
2022-12-30,912.64
2023-01-06,930.32
2023-01-13,955.44
2023-01-20,949.5
2023-01-27,957.35
2023-02-03,961.42
2023-02-10,937.0
2023-02-17,942.71
2023-02-24,902.85
2023-03-03,928.4
2023-03-10,868.65
2023-03-17,889.08
2023-03-24,902.13
2023-03-31,924.66
2023-04-14,944.63
2023-04-21,965.27
2023-04-28,944.71
2023-05-05,956.5
2023-05-12,945.94
2023-05-19,944.28
2023-05-26,918.75
2023-06-02,938.83
2023-06-09,937.26
2023-06-16,960.34
2023-06-23,944.51
2023-06-30,944.68
2023-07-07,920.41
2023-07-14,955.14
2023-07-21,961.73
2023-07-28,953.87
2023-08-04,929.74
2023-08-11,927.21
2023-08-18,900.55
2023-08-25,910.45
2023-09-01,928.42
2023-09-08,901.11
2023-09-15,893.99
2023-09-22,863.82
2023-09-29,868.25
2023-10-06,862.82
2023-10-13,847.55
2023-10-20,825.57
2023-10-27,790.37
2023-11-03,844.67
2023-11-10,812.8
2023-11-17,844.77
2023-11-24,858.82
2023-12-01,876.56
2023-12-08,886.9
2023-12-15,936.13
2023-12-22,958.56
2023-12-29,972.36
2024-01-05,970.66
2024-01-12,987.81
2024-01-19,979.02
2024-01-26,980.67
2024-02-02,981.53
2024-02-09,985.91
2024-02-16,991.0
2024-02-23,1005.5
2024-03-01,1018.62
2024-03-08,1011.22
2024-03-15,989.32
2024-03-22,995.39
2024-04-05,979.11
2024-04-12,958.68
2024-04-19,924.02
2024-04-26,938.51
2024-05-03,980.39
2024-05-10,976.15
2024-05-17,997.28
2024-05-24,988.91
2024-05-31,980.98
2024-06-07,995.14
2024-06-14,992.61
2024-06-21,996.1
2024-06-28,997.8
2024-07-05,990.53
2024-07-12,1044.6
2024-07-19,1040.63
2024-07-26,1049.18
2024-08-02,1025.99
2024-08-09,1017.27
2024-08-16,1041.98
2024-08-23,1065.65
2024-08-30,1069.28
2024-09-06,1028.95
2024-09-13,1070.95
2024-09-20,1073.05
2024-09-27,1047.36
2024-10-04,1037.99
2024-10-11,1046.67
2024-10-18,1063.72
2024-10-25,1036.34
2024-11-01,1033.37
2024-11-08,1074.42
2024-11-15,986.04
2024-11-22,1015.39
2024-11-29,1034.28
2024-12-06,1027.3
2024-12-13,997.4
2024-12-20,968.42
2024-12-27,976.53
2025-01-03,980.54
2025-01-10,972.62
2025-01-17,986.65
2025-01-24,1017.28
2025-01-31,1022.81
2025-02-07,1018.16
2025-02-14,1022.17
2025-02-21,1028.75
2025-02-28,1010.47
2025-03-07,992.89
2025-03-14,969.52
2025-03-21,973.22
2025-03-28,952.69
2025-04-04,869.8
2025-04-11,881.3
2025-04-25,923.51
2025-05-02,951.02
2025-05-09,903.4
2025-05-16,940.24
2025-05-23,932.02
2025-05-30,943.06
2025-06-06,971.89
2025-06-13,959.57
2025-06-20,951.23
2025-06-27,959.56
2025-07-11,980.1
2025-07-18,971.69
2025-07-25,1002.63
2025-08-01,974.34
2025-08-08,975.53
2025-08-15,1016.28
2025-08-22,1023.45
2025-08-29,1010.66
2025-09-05,1031.19
2025-09-12,1015.15
2025-09-19,1018.14
2025-09-26,1010.64
2025-10-03,1060.06
2025-10-10,1046.95
2025-10-17,1076.56
2025-10-24,1103.09
